ID,SENDER_USER_ID,MERCHANT_USER_ID,MERCHANT_ID,DATE_CREATION,COUNTRY_CODE,SAV_GROUP_ID
3051394,601957,601957,143,2018-10-06 11:39:09,fr-fr,285
3051224,1143410,601957,143,2018-10-06 11:07:56,fr-fr,285
3076446,1143410,601957,143,2018-10-09 17:25:01,fr-fr,285
3090486,601957,601957,143,2018-10-11 09:04:56,fr-fr,285
3094880,1143410,601957,143,2018-10-11 14:30:59,fr-fr,285
3098066,601957,601957,143,2018-10-11 23:23:47,fr-fr,285
3214413,6416,182547,62,2018-10-25 17:14:55,fr-fr,286
3061886,182547,182547,62,2018-10-08 13:16:12,fr-fr,286
3088019,15635,182547,62,2018-10-10 20:48:42,fr-fr,286
3218068,182547,182547,62,2018-10-26 09:38:58,fr-fr,286
3051187,6416,182547,62,2018-10-06 11:01:17,fr-fr,286
3094289,182547,182547,62,2018-10-11 13:48:04,fr-fr,286
3051169,6416,182547,62,2018-10-06 10:57:48,fr-fr,286
3051626,1106161,1106161,232,2018-10-06 12:28:59,fr-fr,287
3051226,6416,1106161,232,2018-10-06 11:08:22,fr-fr,287
3051421,1136163,377902,96,2018-10-06 11:43:18,fr-fr,288
3051257,6416,377902,96,2018-10-06 11:14:36,fr-fr,288
3051340,377902,377902,96,2018-10-06 11:30:21,fr-fr,288
3051285,6416,377902,96,2018-10-06 11:20:46,fr-fr,288
3068102,33720,33720,27,2018-10-09 07:31:03,fr-fr,289
3084425,33720,33720,27,2018-10-10 14:09:20,fr-fr,289
3077565,1126680,33720,27,2018-10-09 20:19:40,fr-fr,289
3051483,6416,33720,27,2018-10-06 11:57:09,fr-fr,289
3168651,749185,749185,175,2018-10-20 09:30:25,fr-fr,290
3051655,6416,749185,175,2018-10-06 12:36:27,fr-fr,290
3156612,6416,749185,175,2018-10-18 17:19:01,fr-fr,290
3051673,6416,749185,175,2018-10-06 12:40:47,fr-fr,290
3139220,1148600,465146,124,2018-10-17 11:17:53,fr-fr,291
3149867,465146,465146,124,2018-10-18 09:42:14,fr-fr,291
3052167,465146,465146,124,2018-10-06 15:07:18,fr-fr,291
3139504,1148600,465146,124,2018-10-17 11:42:37,fr-fr,291
3139444,1148600,465146,124,2018-10-17 11:35:46,fr-fr,291
3134127,1148600,465146,124,2018-10-16 19:23:19,fr-fr,291
3066916,1148600,465146,124,2018-10-08 20:39:48,fr-fr,291
3143418,1148600,465146,124,2018-10-17 16:23:42,fr-fr,291
3143863,1148600,465146,124,2018-10-17 16:59:25,fr-fr,291
3051679,465146,465146,124,2018-10-06 12:44:04,fr-fr,291
3051706,465146,465146,124,2018-10-06 12:51:46,fr-fr,291
3138951,465146,465146,124,2018-10-17 10:55:32,fr-fr,291
3143395,1148600,465146,124,2018-10-17 16:22:35,fr-fr,291
3134144,1148600,465146,124,2018-10-16 19:25:56,fr-fr,291
3142995,465146,465146,124,2018-10-17 15:51:28,fr-fr,291
3057554,465146,465146,124,2018-10-08 08:52:15,fr-fr,291
3052055,1148600,465146,124,2018-10-06 14:36:09,fr-fr,291
3147911,428412,465146,124,2018-10-18 08:04:36,fr-fr,291
3143479,1148600,465146,124,2018-10-17 16:28:20,fr-fr,291
3120510,465146,465146,124,2018-10-15 15:12:08,fr-fr,291
3105222,1148600,465146,124,2018-10-12 17:34:28,fr-fr,291
3116853,1058137,465146,124,2018-10-15 11:26:04,fr-fr,291
3105145,1148600,465146,124,2018-10-12 17:16:46,fr-fr,291
3105177,1148600,465146,124,2018-10-12 17:23:01,fr-fr,291
3134314,1148600,465146,124,2018-10-16 19:58:59,fr-fr,291
3069458,465146,465146,124,2018-10-09 08:57:18,fr-fr,291
3147411,6416,1793,7,2018-10-18 07:32:40,fr-fr,292
3106661,1793,1793,7,2018-10-13 09:02:46,fr-fr,292
3154157,1793,1793,7,2018-10-18 14:10:53,fr-fr,292
3056984,1001557,1793,7,2018-10-08 08:20:09,fr-fr,292
3090067,1058137,1793,7,2018-10-11 08:38:13,fr-fr,292
3106656,1793,1793,7,2018-10-13 09:02:02,fr-fr,292
3056983,1001557,1793,7,2018-10-08 08:20:07,fr-fr,292
3069998,1793,1793,7,2018-10-09 09:23:53,fr-fr,292
3091805,1793,1793,7,2018-10-11 10:32:47,fr-fr,292
3051710,6416,1793,7,2018-10-06 12:53:18,fr-fr,292
3091797,1793,1793,7,2018-10-11 10:32:23,fr-fr,292
3054633,1793,1793,7,2018-10-07 16:57:20,fr-fr,292
3104072,1001557,1793,7,2018-10-12 15:14:11,fr-fr,292
3091800,1793,1793,7,2018-10-11 10:32:31,fr-fr,292
3128826,513111,513111,129,2018-10-16 11:27:11,fr-fr,293
3128995,1144820,513111,129,2018-10-16 11:39:50,fr-fr,293
3139414,1144820,513111,129,2018-10-17 11:32:43,fr-fr,293
3139294,513111,513111,129,2018-10-17 11:23:15,fr-fr,293
3102105,513111,513111,129,2018-10-12 12:19:03,fr-fr,293
3128996,1144820,513111,129,2018-10-16 11:39:52,fr-fr,293
3061440,1144820,513111,129,2018-10-08 12:45:47,fr-fr,293
3100626,1144820,513111,129,2018-10-12 09:59:17,fr-fr,293
3136147,1144820,513111,129,2018-10-17 07:59:45,fr-fr,293
3067527,513111,513111,129,2018-10-09 06:15:39,fr-fr,293
3128630,1144820,513111,129,2018-10-16 11:11:38,fr-fr,293
3052239,513111,513111,129,2018-10-06 15:27:41,fr-fr,293
3135123,513111,513111,129,2018-10-17 06:14:45,fr-fr,293
3146572,513111,513111,129,2018-10-18 06:18:26,fr-fr,293
3051831,6416,513111,129,2018-10-06 13:31:59,fr-fr,293
3080925,1020410,783,4,2018-10-10 09:59:39,fr-fr,294
3051834,6416,783,4,2018-10-06 13:33:35,fr-fr,294
3051861,6416,783,4,2018-10-06 13:40:26,fr-fr,294
3066645,1020410,783,4,2018-10-08 19:39:09,fr-fr,294
3060520,783,783,4,2018-10-08 11:42:54,fr-fr,294
3052961,1020410,783,4,2018-10-06 20:25:19,fr-fr,294
3242004,783,783,4,2018-10-30 07:20:05,fr-fr,294
3068606,783,783,4,2018-10-09 08:07:57,fr-fr,294
3079581,783,783,4,2018-10-10 08:31:59,fr-fr,294
3058632,783,783,4,2018-10-08 09:48:55,fr-fr,294
3227736,1020410,783,4,2018-10-28 10:25:04,fr-fr,294
3069187,1020410,783,4,2018-10-09 08:41:47,fr-fr,294
3058969,1020410,783,4,2018-10-08 10:11:01,fr-fr,294
3052511,115677,115677,51,2018-10-06 16:49:25,fr-fr,295
3051840,6416,115677,51,2018-10-06 13:34:40,fr-fr,295
3051864,6416,115677,51,2018-10-06 13:40:57,fr-fr,295
3058896,210123,210123,70,2018-10-08 10:06:20,fr-fr,296
3052023,81467,210123,70,2018-10-06 14:28:39,fr-fr,296
3077269,81467,210123,70,2018-10-09 19:28:15,fr-fr,296
3123089,81467,210123,70,2018-10-15 18:57:32,fr-fr,296
3122855,81467,210123,70,2018-10-15 18:28:10,fr-fr,296
3079628,210123,210123,70,2018-10-10 08:36:00,fr-fr,296
3051917,6416,210123,70,2018-10-06 13:59:35,fr-fr,296
3051922,6416,210123,70,2018-10-06 14:00:38,fr-fr,296
3112081,1140201,533985,132,2018-10-15 07:04:42,de-de,297
3057236,533985,533985,132,2018-10-08 08:33:51,de-de,297
3057153,1140201,533985,132,2018-10-08 08:29:53,de-de,297
3102814,533985,533985,132,2018-10-12 13:23:00,de-de,297
3111911,1140201,533985,132,2018-10-15 06:40:47,de-de,297
3052172,6416,533985,132,2018-10-06 15:10:01,de-de,297
3056987,533985,533985,132,2018-10-08 08:20:13,de-de,297
3112271,533985,533985,132,2018-10-15 07:21:50,de-de,297
3052261,6416,6451,8,2018-10-06 15:34:32,fr-fr,298
3052287,6416,6451,8,2018-10-06 15:40:26,fr-fr,298
3058507,6451,6451,8,2018-10-08 09:42:39,fr-fr,298
3093335,275425,275425,85,2018-10-11 12:37:24,fr-fr,299
3093244,1152894,275425,85,2018-10-11 12:31:04,fr-fr,299
3053685,275425,275425,85,2018-10-07 10:38:35,fr-fr,299
3055386,275425,275425,85,2018-10-07 20:55:01,fr-fr,299
3052341,6416,275425,85,2018-10-06 15:55:25,fr-fr,299
3053714,1152894,275425,85,2018-10-07 10:54:24,fr-fr,299
3052471,6416,402385,107,2018-10-06 16:30:55,fr-fr,300
3068564,402385,402385,107,2018-10-09 08:05:02,fr-fr,300
3052458,6416,402385,107,2018-10-06 16:27:20,fr-fr,300
3062596,399734,399734,106,2018-10-08 13:59:48,fr-fr,301
3147376,6416,399734,106,2018-10-18 07:30:41,fr-fr,301
3225418,399734,399734,106,2018-10-27 10:57:11,fr-fr,301
3055085,1139370,399734,106,2018-10-07 18:59:22,fr-fr,301
3157672,399734,399734,106,2018-10-18 20:01:44,fr-fr,301
3205757,1139370,399734,106,2018-10-24 19:18:03,fr-fr,301
3163755,399734,399734,106,2018-10-19 13:00:11,fr-fr,301
3052549,6416,399734,106,2018-10-06 17:00:26,fr-fr,301
3147402,1139370,399734,106,2018-10-18 07:32:09,fr-fr,301
3162967,1139370,399734,106,2018-10-19 12:04:32,fr-fr,301
3155488,1099166,399734,106,2018-10-18 15:43:33,fr-fr,301
3055095,1139370,399734,106,2018-10-07 19:01:08,fr-fr,301
3052532,6416,399734,106,2018-10-06 16:55:51,fr-fr,301
3219963,1139370,399734,106,2018-10-26 12:18:03,fr-fr,301
3163259,399734,399734,106,2018-10-19 12:25:12,fr-fr,301
3089332,399734,399734,106,2018-10-11 07:46:38,fr-fr,301
3052652,6416,225013,74,2018-10-06 17:40:05,fr-fr,302
3052642,6416,225013,74,2018-10-06 17:36:03,fr-fr,302
3052650,1152070,225013,74,2018-10-06 17:38:29,fr-fr,302
3062162,225013,225013,74,2018-10-08 13:29:52,fr-fr,302
3236527,1142728,420400,110,2018-10-29 14:27:19,fr-fr,303
3240699,420400,420400,110,2018-10-29 19:23:22,fr-fr,303
3061492,420400,420400,110,2018-10-08 12:49:27,fr-fr,303
3240743,1142728,420400,110,2018-10-29 19:28:37,fr-fr,303
3052833,1142728,420400,110,2018-10-06 19:09:22,fr-fr,303
3059797,420400,420400,110,2018-10-08 10:55:04,fr-fr,303
3241713,420400,420400,110,2018-10-30 01:09:16,fr-fr,303
3052708,6416,420400,110,2018-10-06 18:00:26,fr-fr,303
3052696,6416,420400,110,2018-10-06 17:58:07,fr-fr,303
3060346,1142728,420400,110,2018-10-08 11:26:41,fr-fr,303
3059850,1142728,420400,110,2018-10-08 10:57:17,fr-fr,303
3060280,420400,420400,110,2018-10-08 11:21:56,fr-fr,303
3052712,1142728,420400,110,2018-10-06 18:00:55,fr-fr,303
3240744,1142728,420400,110,2018-10-29 19:28:41,fr-fr,303
3191195,838076,887929,194,2018-10-23 12:56:48,fr-fr,304
3191387,887929,887929,194,2018-10-23 13:09:43,fr-fr,304
3052745,6416,887929,194,2018-10-06 18:22:21,fr-fr,304
3052764,6416,887929,194,2018-10-06 18:30:25,fr-fr,304
3072793,838076,887929,194,2018-10-09 12:40:28,fr-fr,304
3169620,887929,887929,194,2018-10-20 12:43:04,fr-fr,304
3076922,887929,887929,194,2018-10-09 18:29:00,fr-fr,304
3169505,838076,887929,194,2018-10-20 12:18:50,fr-fr,304
3130433,887929,887929,194,2018-10-16 13:26:03,fr-fr,304
3068762,887929,887929,194,2018-10-09 08:15:59,fr-fr,304
3191201,838076,887929,194,2018-10-23 12:57:27,fr-fr,304
3062378,887929,887929,194,2018-10-08 13:44:43,fr-fr,304
3130160,838076,887929,194,2018-10-16 13:04:57,fr-fr,304
3192710,887929,887929,194,2018-10-23 14:31:37,fr-fr,304
3055939,887929,887929,194,2018-10-08 07:01:48,fr-fr,304
3062191,838076,887929,194,2018-10-08 13:31:15,fr-fr,304
3072791,838076,887929,194,2018-10-09 12:40:26,fr-fr,304
3191904,838076,887929,194,2018-10-23 13:44:07,fr-fr,304
3226741,887929,887929,194,2018-10-27 16:52:08,fr-fr,304
3226427,838076,887929,194,2018-10-27 15:23:57,fr-fr,304
3076916,887929,887929,194,2018-10-09 18:28:22,fr-fr,304
3052964,6416,395289,101,2018-10-06 20:32:38,de-de,305
3055946,395289,395289,101,2018-10-08 07:02:25,de-de,305
3053862,395289,395289,101,2018-10-07 11:51:22,de-de,305
3055249,1146399,395289,101,2018-10-07 19:50:01,de-de,305
3068404,153290,153290,55,2018-10-09 07:53:17,fr-fr,306
3241759,6416,153290,55,2018-10-30 05:22:13,fr-fr,306
3053151,6416,153290,55,2018-10-07 06:21:15,fr-fr,306
3069284,1150240,395684,103,2018-10-09 08:48:07,es-es,307
3063003,395684,395684,103,2018-10-08 14:25:46,es-es,307
3066111,1150240,395684,103,2018-10-08 18:30:17,es-es,307
3053286,1150240,395684,103,2018-10-07 08:07:34,es-es,307
3074547,1150240,395684,103,2018-10-09 14:50:03,es-es,307
3063367,1150240,395684,103,2018-10-08 14:50:04,es-es,307
3074271,395684,395684,103,2018-10-09 14:29:28,es-es,307
3066112,1150240,395684,103,2018-10-08 18:30:20,es-es,307
3053285,6416,395684,103,2018-10-07 08:06:47,es-es,307
3076305,1150240,395684,103,2018-10-09 17:07:15,es-es,307
3223893,399734,399734,106,2018-10-26 19:49:42,fr-fr,308
3053400,6416,399734,106,2018-10-07 08:59:40,fr-fr,308
3233393,498900,399734,106,2018-10-29 11:20:15,fr-fr,308
3179444,498900,399734,106,2018-10-22 12:44:59,fr-fr,308
3064059,399734,399734,106,2018-10-08 15:36:07,fr-fr,308
3186613,399734,399734,106,2018-10-23 08:01:22,fr-fr,308
3119690,399734,399734,106,2018-10-15 14:26:27,fr-fr,308
3087816,399734,399734,106,2018-10-10 20:07:27,fr-fr,308
3053404,6416,399734,106,2018-10-07 09:00:42,fr-fr,308
3240816,399734,399734,106,2018-10-29 19:40:10,fr-fr,308
3193776,498900,399734,106,2018-10-23 15:50:37,fr-fr,308
3135549,399734,399734,106,2018-10-17 07:19:37,fr-fr,308
3071050,498900,399734,106,2018-10-09 10:27:34,fr-fr,308
3246349,498900,399734,106,2018-10-30 12:28:15,fr-fr,308
3113819,498900,399734,106,2018-10-15 08:46:47,fr-fr,308
3053415,6416,601957,143,2018-10-07 09:05:56,fr-fr,309
3128172,601957,601957,143,2018-10-16 10:41:17,fr-fr,309
3053445,722022,601957,143,2018-10-07 09:18:40,fr-fr,309
3140782,722022,601957,143,2018-10-17 13:14:24,fr-fr,309
3140921,601957,601957,143,2018-10-17 13:24:40,fr-fr,309
3152445,601957,601957,143,2018-10-18 12:22:44,fr-fr,309
3139960,601957,601957,143,2018-10-17 12:14:57,fr-fr,309
3057609,601957,601957,143,2018-10-08 08:54:56,fr-fr,309
3069007,601957,601957,143,2018-10-09 08:29:38,fr-fr,309
3139915,722022,601957,143,2018-10-17 12:11:39,fr-fr,309
3140037,722022,601957,143,2018-10-17 12:20:47,fr-fr,309
3128123,601957,601957,143,2018-10-16 10:38:25,fr-fr,309
3152390,722022,601957,143,2018-10-18 12:20:12,fr-fr,309
3126788,601957,601957,143,2018-10-16 09:19:20,fr-fr,309
3117145,722022,601957,143,2018-10-15 11:50:53,fr-fr,309
3128106,722022,601957,143,2018-10-16 10:36:42,fr-fr,309
3152364,601957,601957,143,2018-10-18 12:18:19,fr-fr,309
3140887,722022,601957,143,2018-10-17 13:22:10,fr-fr,309
3152344,722022,601957,143,2018-10-18 12:16:58,fr-fr,309
3140703,601957,601957,143,2018-10-17 13:08:52,fr-fr,309
3063355,722022,601957,143,2018-10-08 14:49:24,fr-fr,309
3152474,722022,601957,143,2018-10-18 12:24:09,fr-fr,309
3152496,601957,601957,143,2018-10-18 12:25:16,fr-fr,309
3053429,6416,601957,143,2018-10-07 09:10:38,fr-fr,309
3128152,722022,601957,143,2018-10-16 10:40:07,fr-fr,309
3140798,601957,601957,143,2018-10-17 13:15:50,fr-fr,309
3053795,6416,10796,13,2018-10-07 11:22:18,es-es,310
3058152,1141461,10796,13,2018-10-08 09:24:39,es-es,310
3081497,10796,10796,13,2018-10-10 10:32:13,es-es,310
3073758,175269,175269,60,2018-10-09 13:50:06,fr-fr,311
3070235,175269,175269,60,2018-10-09 09:36:30,fr-fr,311
3073285,471335,175269,60,2018-10-09 13:15:28,fr-fr,311
3053808,175269,175269,60,2018-10-07 11:30:43,fr-fr,311
3053915,6416,189516,65,2018-10-07 12:09:42,fr-fr,312
3062637,189516,189516,65,2018-10-08 14:01:28,fr-fr,312
3055944,399734,399734,106,2018-10-08 07:02:16,fr-fr,313
3054102,6416,399734,106,2018-10-07 13:30:48,fr-fr,313
3054119,6416,399734,106,2018-10-07 13:40:05,fr-fr,313
3067985,83,83,0,2018-10-09 07:21:42,fr-fr,314
3054461,6416,83,0,2018-10-07 15:59:08,fr-fr,314
3057087,25646,25646,23,2018-10-08 08:25:59,es-es,315
3054618,6416,25646,23,2018-10-07 16:54:11,es-es,315
3054629,6416,391724,100,2018-10-07 16:56:29,fr-fr,316
3055833,391724,391724,100,2018-10-08 06:39:21,fr-fr,316
3054707,6416,6451,8,2018-10-07 17:10:52,fr-fr,317
3064589,1152746,6451,8,2018-10-08 16:09:38,fr-fr,317
3057944,6451,6451,8,2018-10-08 09:12:51,fr-fr,317
3054680,6416,6451,8,2018-10-07 17:06:02,fr-fr,317
3094403,701293,701293,168,2018-10-11 13:56:16,fr-fr,318
3126119,701293,701293,168,2018-10-16 08:38:42,fr-fr,318
3094017,1155559,701293,168,2018-10-11 13:27:29,fr-fr,318
3054777,701293,701293,168,2018-10-07 17:32:58,fr-fr,318
3057581,448071,448071,119,2018-10-08 08:53:36,es-es,319
3054861,1134484,448071,119,2018-10-07 17:56:30,es-es,319
3054863,1134484,448071,119,2018-10-07 17:56:31,es-es,319
3054852,6416,448071,119,2018-10-07 17:53:36,es-es,319
3054865,1134484,448071,119,2018-10-07 17:57:19,es-es,319
3059029,210123,210123,70,2018-10-08 10:14:52,fr-fr,320
3054876,6416,210123,70,2018-10-07 18:00:53,fr-fr,320
3054872,6416,210123,70,2018-10-07 18:00:00,fr-fr,320
3061546,225013,225013,74,2018-10-08 12:53:03,fr-fr,321
3054935,6416,225013,74,2018-10-07 18:20:34,fr-fr,321
3054928,6416,225013,74,2018-10-07 18:18:54,fr-fr,321
3055160,1144044,225013,74,2018-10-07 19:19:31,fr-fr,321
3055038,6416,423011,112,2018-10-07 18:47:53,fr-fr,322
3091783,423011,423011,112,2018-10-11 10:31:14,fr-fr,322
3055055,6416,423011,112,2018-10-07 18:50:22,fr-fr,322
3238050,423011,423011,112,2018-10-29 15:58:20,fr-fr,322
3216697,1141765,423011,112,2018-10-26 08:03:28,fr-fr,322
3161580,1141765,423011,112,2018-10-19 10:20:26,fr-fr,322
3230652,1141765,423011,112,2018-10-29 08:46:30,fr-fr,322
3230624,423011,423011,112,2018-10-29 08:44:41,fr-fr,322
3086906,1141765,423011,112,2018-10-10 17:39:35,fr-fr,322
3177201,423011,423011,112,2018-10-22 10:20:03,fr-fr,322
3161576,1141765,423011,112,2018-10-19 10:20:23,fr-fr,322
3166451,1141765,423011,112,2018-10-19 16:39:13,fr-fr,322
3238198,423011,423011,112,2018-10-29 16:07:13,fr-fr,322
3061566,423011,423011,112,2018-10-08 12:54:03,fr-fr,322
3161578,1141765,423011,112,2018-10-19 10:20:25,fr-fr,322
3099418,1141765,423011,112,2018-10-12 08:30:47,fr-fr,322
3221358,423011,423011,112,2018-10-26 14:10:59,fr-fr,322
3166425,423011,423011,112,2018-10-19 16:36:33,fr-fr,322
3113941,423011,423011,112,2018-10-15 08:52:37,fr-fr,322
3055283,1141765,423011,112,2018-10-07 20:05:42,fr-fr,322
3060460,1149786,412511,108,2018-10-08 11:37:14,fr-fr,323
3055511,412511,412511,108,2018-10-07 22:54:50,fr-fr,323
3055071,6416,412511,108,2018-10-07 18:55:51,fr-fr,323
3059388,412511,412511,108,2018-10-08 10:33:22,fr-fr,323
3058526,1149786,412511,108,2018-10-08 09:43:43,fr-fr,323
3060492,412511,412511,108,2018-10-08 11:40:11,fr-fr,323
3055088,6416,412511,108,2018-10-07 19:00:06,fr-fr,323
3055150,6416,1788,6,2018-10-07 19:15:55,es-es,324
3059006,1788,1788,6,2018-10-08 10:13:07,es-es,324
3055308,1156169,451060,120,2018-10-07 20:18:54,de-de,325
3079353,1156169,451060,120,2018-10-10 08:17:57,de-de,325
3175294,451060,451060,120,2018-10-22 08:42:09,de-de,325
3079113,1156169,451060,120,2018-10-10 08:04:14,de-de,325
3217740,451060,451060,120,2018-10-26 09:15:54,de-de,325
3078688,451060,451060,120,2018-10-10 07:33:18,de-de,325
3079047,451060,451060,120,2018-10-10 08:00:22,de-de,325
3205111,1156169,451060,120,2018-10-24 17:23:13,de-de,325
3078984,451060,451060,120,2018-10-10 07:55:52,de-de,325
3056715,451060,451060,120,2018-10-08 08:04:54,de-de,325
3078878,1156169,451060,120,2018-10-10 07:49:08,de-de,325
3168600,1156169,451060,120,2018-10-20 09:20:50,de-de,325
3055285,1156169,451060,120,2018-10-07 20:07:03,de-de,325
3055280,6416,451060,120,2018-10-07 20:03:08,de-de,325
3089256,451060,451060,120,2018-10-11 07:41:18,de-de,325
3208180,451060,451060,120,2018-10-25 08:56:17,de-de,325
3079035,1156169,451060,120,2018-10-10 07:59:19,de-de,325
3076743,1156169,451060,120,2018-10-09 18:01:22,de-de,325
3168601,1156169,451060,120,2018-10-20 09:20:52,de-de,325
3208421,1156169,451060,120,2018-10-25 09:12:46,de-de,325
3079111,1156169,451060,120,2018-10-10 08:04:10,de-de,325
3079112,1156169,451060,120,2018-10-10 08:04:12,de-de,325
3064335,572588,572588,139,2018-10-08 15:52:08,fr-fr,326
3055333,6416,572588,139,2018-10-07 20:30:25,fr-fr,326
3060601,1138495,461910,123,2018-10-08 11:50:00,fr-be,327
3060681,461910,461910,123,2018-10-08 11:55:58,fr-be,327
3055442,6416,461910,123,2018-10-07 21:33:30,fr-be,327
3072212,1138495,461910,123,2018-10-09 11:56:16,fr-be,327
3072520,461910,461910,123,2018-10-09 12:22:13,fr-be,327
3068443,461910,461910,123,2018-10-09 07:57:04,fr-be,327
3058335,461910,461910,123,2018-10-08 09:34:21,fr-be,327
3061653,1138495,461910,123,2018-10-08 13:00:30,fr-be,327
3094528,189516,189516,65,2018-10-11 14:05:01,fr-fr,328
3060177,189516,189516,65,2018-10-08 11:16:09,fr-fr,328
3055772,6416,189516,65,2018-10-08 06:28:03,fr-fr,328
3083613,1151003,189516,65,2018-10-10 13:17:22,fr-fr,328
3055788,6416,189516,65,2018-10-08 06:30:54,fr-fr,328
3076181,1150062,16109,16,2018-10-09 16:52:29,fr-fr,329
3117878,1150062,16109,16,2018-10-15 12:42:17,fr-fr,329
3067806,1150062,16109,16,2018-10-09 07:00:47,fr-fr,329
3202316,959216,16109,16,2018-10-24 13:32:48,fr-fr,329
3059823,16109,16109,16,2018-10-08 10:55:58,fr-fr,329
3055789,6416,16109,16,2018-10-08 06:30:55,fr-fr,329
3209904,16109,16109,16,2018-10-25 10:56:39,fr-fr,329
3068291,16109,16109,16,2018-10-09 07:47:38,fr-fr,329
3188837,1058137,16109,16,2018-10-23 10:07:17,fr-fr,329
3055779,6416,16109,16,2018-10-08 06:29:21,fr-fr,329
3152085,1150062,16109,16,2018-10-18 11:59:09,fr-fr,329
3152163,1150062,16109,16,2018-10-18 12:03:57,fr-fr,329
3158372,16109,16109,16,2018-10-19 06:06:14,fr-fr,329
3194356,16109,16109,16,2018-10-23 16:46:53,fr-fr,329
3119365,16109,16109,16,2018-10-15 14:10:28,fr-fr,329
3095286,16109,16109,16,2018-10-11 15:00:11,fr-fr,329
3058830,1150062,16109,16,2018-10-08 10:00:54,fr-fr,329
3078818,16109,16109,16,2018-10-10 07:44:17,fr-fr,329
3135793,16109,16109,16,2018-10-17 07:37:25,fr-fr,329
3187975,1150062,16109,16,2018-10-23 09:18:51,fr-fr,329
3161548,1150062,16109,16,2018-10-19 10:17:36,fr-fr,329
3133686,1150062,16109,16,2018-10-16 18:13:46,fr-fr,329
3073124,46629,46629,30,2018-10-09 13:02:25,fr-fr,330
3055856,6416,46629,30,2018-10-08 06:43:48,fr-fr,330
3055883,6416,108376,48,2018-10-08 06:50:06,fr-fr,331
3066866,108376,108376,48,2018-10-08 20:29:27,fr-fr,331
3072284,108376,108376,48,2018-10-09 12:04:06,fr-fr,331
3055955,1152181,108376,48,2018-10-08 07:03:48,fr-fr,331
3055905,1152181,108376,48,2018-10-08 06:54:41,fr-fr,331
3066607,1152181,108376,48,2018-10-08 19:30:45,fr-fr,331
3067426,1152181,108376,48,2018-10-09 05:35:50,fr-fr,331
3067424,1152181,108376,48,2018-10-09 05:35:48,fr-fr,331
3062582,108376,108376,48,2018-10-08 13:59:20,fr-fr,331
3055878,6416,108376,48,2018-10-08 06:49:11,fr-fr,331
3060949,25646,25646,23,2018-10-08 12:15:08,fr-fr,332
3055921,6416,25646,23,2018-10-08 06:58:17,fr-fr,332
3055934,6416,25646,23,2018-10-08 07:01:00,fr-fr,332
3056466,66479,66479,35,2018-10-08 07:48:53,fr-fr,333
3056296,6416,66479,35,2018-10-08 07:35:39,fr-fr,333
3056340,6416,66479,35,2018-10-08 07:40:05,fr-fr,333
3056319,6416,108376,48,2018-10-08 07:38:03,fr-fr,334
3057178,108376,108376,48,2018-10-08 08:31:09,fr-fr,334
3056331,6416,10433,12,2018-10-08 07:39:25,fr-fr,335
3069653,10433,10433,12,2018-10-09 09:07:44,fr-fr,335
3069791,184664,184664,64,2018-10-09 09:13:34,fr-fr,336
3056469,6416,184664,64,2018-10-08 07:48:59,fr-fr,336
3063761,1150127,184664,64,2018-10-08 15:16:25,fr-fr,336
3056502,6416,184664,64,2018-10-08 07:50:59,fr-fr,336
3102527,1101913,442472,117,2018-10-12 12:58:19,fr-fr,337
3088690,442472,442472,117,2018-10-11 06:42:11,fr-fr,337
3104353,442472,442472,117,2018-10-12 15:39:15,fr-fr,337
3152069,442472,442472,117,2018-10-18 11:58:03,fr-fr,337
3056732,6416,442472,117,2018-10-08 08:05:47,fr-fr,337
3147656,6416,442472,117,2018-10-18 07:48:46,fr-fr,337
3087654,1101913,442472,117,2018-10-10 19:38:19,fr-fr,337
3056826,6416,442472,117,2018-10-08 08:10:48,fr-fr,337
3056801,1101913,442472,117,2018-10-08 08:09:35,fr-fr,337
3056852,442472,442472,117,2018-10-08 08:12:31,fr-fr,337
3153897,1145174,6451,8,2018-10-18 13:54:13,fr-fr,338
3074701,6451,6451,8,2018-10-09 14:59:36,fr-fr,338
3175038,1145174,6451,8,2018-10-22 08:28:53,fr-fr,338
3072117,1145174,6451,8,2018-10-09 11:47:11,fr-fr,338
3057051,6451,6451,8,2018-10-08 08:23:13,fr-fr,338
3175037,1145174,6451,8,2018-10-22 08:28:52,fr-fr,338
3056992,6416,6451,8,2018-10-08 08:20:27,fr-fr,338
3161467,6451,6451,8,2018-10-19 10:12:31,fr-fr,338
3127750,6451,6451,8,2018-10-16 10:12:43,fr-fr,338
3202165,6451,6451,8,2018-10-24 13:21:14,fr-fr,338
3209145,575702,6451,8,2018-10-25 10:00:10,fr-fr,338
3092430,1145174,6451,8,2018-10-11 11:25:30,fr-fr,338
3206495,1145174,6451,8,2018-10-25 05:50:05,fr-fr,338
3193389,1145174,6451,8,2018-10-23 15:20:27,fr-fr,338
3056870,6416,6451,8,2018-10-08 08:13:43,fr-fr,338
3126411,1145174,6451,8,2018-10-16 08:56:06,fr-fr,338
3091484,6451,6451,8,2018-10-11 10:10:13,fr-fr,338
3099738,6451,6451,8,2018-10-12 08:51:30,fr-fr,338
3186955,6451,6451,8,2018-10-23 08:21:13,fr-fr,338
3083529,1145174,6451,8,2018-10-10 13:11:09,fr-fr,338
3060390,1156452,6451,8,2018-10-08 11:30:17,fr-fr,339
